objective_id,lesson_id,bloom_level,objective_text,priority_rank,assessed_by
obj_001013,les_paramedic_000507,apply,Apply a structured EMS assessment and management plan for geriatrics at the PARAMEDIC level.,1,scenario/question
obj_001014,les_paramedic_000507,analyse,Identify red flags and common pitfalls in geriatrics scenarios.,2,question/debrief
obj_001015,les_paramedic_000508,apply,Apply a structured EMS assessment and management plan for allergy anaphylaxis at the PARAMEDIC level.,1,scenario/question
obj_001016,les_paramedic_000508,analyse,Identify red flags and common pitfalls in allergy anaphylaxis scenarios.,2,question/debrief
obj_001017,les_paramedic_000509,apply,Apply a structured EMS assessment and management plan for allergy anaphylaxis at the PARAMEDIC level.,1,scenario/question
obj_001018,les_paramedic_000509,analyse,Identify red flags and common pitfalls in allergy anaphylaxis scenarios.,2,question/debrief
obj_001019,les_paramedic_000510,apply,Apply a structured EMS assessment and management plan for allergy anaphylaxis at the PARAMEDIC level.,1,scenario/question
obj_001020,les_paramedic_000510,analyse,Identify red flags and common pitfalls in allergy anaphylaxis scenarios.,2,question/debrief
obj_001021,les_paramedic_000511,apply,Apply a structured EMS assessment and management plan for scene safety at the PARAMEDIC level.,1,scenario/question
obj_001022,les_paramedic_000511,analyse,Identify red flags and common pitfalls in scene safety scenarios.,2,question/debrief
obj_001023,les_paramedic_000512,apply,Apply a structured EMS assessment and management plan for scene safety at the PARAMEDIC level.,1,scenario/question
obj_001024,les_paramedic_000512,analyse,Identify red flags and common pitfalls in scene safety scenarios.,2,question/debrief
obj_001025,les_paramedic_000513,apply,Apply a structured EMS assessment and management plan for scene safety at the PARAMEDIC level.,1,scenario/question
obj_001026,les_paramedic_000513,analyse,Identify red flags and common pitfalls in scene safety scenarios.,2,question/debrief
obj_001027,les_paramedic_000514,apply,Apply a structured EMS assessment and management plan for ppe infection control at the PARAMEDIC level.,1,scenario/question
obj_001028,les_paramedic_000514,analyse,Identify red flags and common pitfalls in ppe infection control scenarios.,2,question/debrief
obj_001029,les_paramedic_000515,apply,Apply a structured EMS assessment and management plan for ppe infection control at the PARAMEDIC level.,1,scenario/question
obj_001030,les_paramedic_000515,analyse,Identify red flags and common pitfalls in ppe infection control scenarios.,2,question/debrief
obj_001031,les_paramedic_000516,apply,Apply a structured EMS assessment and management plan for ppe infection control at the PARAMEDIC level.,1,scenario/question
obj_001032,les_paramedic_000516,analyse,Identify red flags and common pitfalls in ppe infection control scenarios.,2,question/debrief
obj_001033,les_paramedic_000517,apply,Apply a structured EMS assessment and management plan for hazmat awareness at the PARAMEDIC level.,1,scenario/question
obj_001034,les_paramedic_000517,analyse,Identify red flags and common pitfalls in hazmat awareness scenarios.,2,question/debrief
obj_001035,les_paramedic_000518,apply,Apply a structured EMS assessment and management plan for hazmat awareness at the PARAMEDIC level.,1,scenario/question
obj_001036,les_paramedic_000518,analyse,Identify red flags and common pitfalls in hazmat awareness scenarios.,2,question/debrief
obj_001037,les_paramedic_000519,apply,Apply a structured EMS assessment and management plan for hazmat awareness at the PARAMEDIC level.,1,scenario/question
obj_001038,les_paramedic_000519,analyse,Identify red flags and common pitfalls in hazmat awareness scenarios.,2,question/debrief
obj_001039,les_paramedic_000520,apply,Apply a structured EMS assessment and management plan for mci triage at the PARAMEDIC level.,1,scenario/question
obj_001040,les_paramedic_000520,analyse,Identify red flags and common pitfalls in mci triage scenarios.,2,question/debrief
obj_001041,les_paramedic_000521,apply,Apply a structured EMS assessment and management plan for mci triage at the PARAMEDIC level.,1,scenario/question
obj_001042,les_paramedic_000521,analyse,Identify red flags and common pitfalls in mci triage scenarios.,2,question/debrief
obj_001043,les_paramedic_000522,apply,Apply a structured EMS assessment and management plan for mci triage at the PARAMEDIC level.,1,scenario/question
obj_001044,les_paramedic_000522,analyse,Identify red flags and common pitfalls in mci triage scenarios.,2,question/debrief
obj_001045,les_paramedic_000523,apply,Apply a structured EMS assessment and management plan for radio report at the PARAMEDIC level.,1,scenario/question
obj_001046,les_paramedic_000523,analyse,Identify red flags and common pitfalls in radio report scenarios.,2,question/debrief
obj_001047,les_paramedic_000524,apply,Apply a structured EMS assessment and management plan for radio report at the PARAMEDIC level.,1,scenario/question
obj_001048,les_paramedic_000524,analyse,Identify red flags and common pitfalls in radio report scenarios.,2,question/debrief
obj_001049,les_paramedic_000525,apply,Apply a structured EMS assessment and management plan for radio report at the PARAMEDIC level.,1,scenario/question
obj_001050,les_paramedic_000525,analyse,Identify red flags and common pitfalls in radio report scenarios.,2,question/debrief
obj_001051,les_paramedic_000526,apply,Apply a structured EMS assessment and management plan for documentation at the PARAMEDIC level.,1,scenario/question
obj_001052,les_paramedic_000526,analyse,Identify red flags and common pitfalls in documentation scenarios.,2,question/debrief
obj_001053,les_paramedic_000527,apply,Apply a structured EMS assessment and management plan for documentation at the PARAMEDIC level.,1,scenario/question
obj_001054,les_paramedic_000527,analyse,Identify red flags and common pitfalls in documentation scenarios.,2,question/debrief
obj_001055,les_paramedic_000528,apply,Apply a structured EMS assessment and management plan for documentation at the PARAMEDIC level.,1,scenario/question
obj_001056,les_paramedic_000528,analyse,Identify red flags and common pitfalls in documentation scenarios.,2,question/debrief
obj_001057,les_paramedic_000529,apply,Apply a structured EMS assessment and management plan for legal consent at the PARAMEDIC level.,1,scenario/question
obj_001058,les_paramedic_000529,analyse,Identify red flags and common pitfalls in legal consent scenarios.,2,question/debrief
obj_001059,les_paramedic_000530,apply,Apply a structured EMS assessment and management plan for legal consent at the PARAMEDIC level.,1,scenario/question
obj_001060,les_paramedic_000530,analyse,Identify red flags and common pitfalls in legal consent scenarios.,2,question/debrief
obj_001061,les_paramedic_000531,apply,Apply a structured EMS assessment and management plan for legal consent at the PARAMEDIC level.,1,scenario/question
obj_001062,les_paramedic_000531,analyse,Identify red flags and common pitfalls in legal consent scenarios.,2,question/debrief
obj_001063,les_paramedic_000532,apply,Apply a structured EMS assessment and management plan for refusal at the PARAMEDIC level.,1,scenario/question
obj_001064,les_paramedic_000532,analyse,Identify red flags and common pitfalls in refusal scenarios.,2,question/debrief
obj_001065,les_paramedic_000533,apply,Apply a structured EMS assessment and management plan for refusal at the PARAMEDIC level.,1,scenario/question
obj_001066,les_paramedic_000533,analyse,Identify red flags and common pitfalls in refusal scenarios.,2,question/debrief
obj_001067,les_paramedic_000534,apply,Apply a structured EMS assessment and management plan for refusal at the PARAMEDIC level.,1,scenario/question
obj_001068,les_paramedic_000534,analyse,Identify red flags and common pitfalls in refusal scenarios.,2,question/debrief
obj_001069,les_paramedic_000535,apply,Apply a structured EMS assessment and management plan for interfacility at the PARAMEDIC level.,1,scenario/question
obj_001070,les_paramedic_000535,analyse,Identify red flags and common pitfalls in interfacility scenarios.,2,question/debrief
obj_001071,les_paramedic_000536,apply,Apply a structured EMS assessment and management plan for interfacility at the PARAMEDIC level.,1,scenario/question
obj_001072,les_paramedic_000536,analyse,Identify red flags and common pitfalls in interfacility scenarios.,2,question/debrief
obj_001073,les_paramedic_000537,apply,Apply a structured EMS assessment and management plan for interfacility at the PARAMEDIC level.,1,scenario/question
obj_001074,les_paramedic_000537,analyse,Identify red flags and common pitfalls in interfacility scenarios.,2,question/debrief
obj_001075,les_paramedic_000538,apply,Apply a structured EMS assessment and management plan for wellness resilience at the PARAMEDIC level.,1,scenario/question
obj_001076,les_paramedic_000538,analyse,Identify red flags and common pitfalls in wellness resilience scenarios.,2,question/debrief
obj_001077,les_paramedic_000539,apply,Apply a structured EMS assessment and management plan for wellness resilience at the PARAMEDIC level.,1,scenario/question
obj_001078,les_paramedic_000539,analyse,Identify red flags and common pitfalls in wellness resilience scenarios.,2,question/debrief
obj_001079,les_paramedic_000540,apply,Apply a structured EMS assessment and management plan for wellness resilience at the PARAMEDIC level.,1,scenario/question
obj_001080,les_paramedic_000540,analyse,Identify red flags and common pitfalls in wellness resilience scenarios.,2,question/debrief
obj_001081,les_paramedic_000541,apply,Apply a structured EMS assessment and management plan for ambulance ops at the PARAMEDIC level.,1,scenario/question
obj_001082,les_paramedic_000541,analyse,Identify red flags and common pitfalls in ambulance ops scenarios.,2,question/debrief
obj_001083,les_paramedic_000542,apply,Apply a structured EMS assessment and management plan for ambulance ops at the PARAMEDIC level.,1,scenario/question
obj_001084,les_paramedic_000542,analyse,Identify red flags and common pitfalls in ambulance ops scenarios.,2,question/debrief
obj_001085,les_paramedic_000543,apply,Apply a structured EMS assessment and management plan for ambulance ops at the PARAMEDIC level.,1,scenario/question
obj_001086,les_paramedic_000543,analyse,Identify red flags and common pitfalls in ambulance ops scenarios.,2,question/debrief
obj_001087,les_paramedic_000544,apply,Apply a structured EMS assessment and management plan for quality improvement at the PARAMEDIC level.,1,scenario/question
obj_001088,les_paramedic_000544,analyse,Identify red flags and common pitfalls in quality improvement scenarios.,2,question/debrief
obj_001089,les_paramedic_000545,apply,Apply a structured EMS assessment and management plan for quality improvement at the PARAMEDIC level.,1,scenario/question
obj_001090,les_paramedic_000545,analyse,Identify red flags and common pitfalls in quality improvement scenarios.,2,question/debrief
obj_001091,les_paramedic_000546,apply,Apply a structured EMS assessment and management plan for quality improvement at the PARAMEDIC level.,1,scenario/question
obj_001092,les_paramedic_000546,analyse,Identify red flags and common pitfalls in quality improvement scenarios.,2,question/debrief
obj_001093,les_paramedic_000547,apply,Apply a structured EMS assessment and management plan for anatomy physiology at the PARAMEDIC level.,1,scenario/question
obj_001094,les_paramedic_000547,analyse,Identify red flags and common pitfalls in anatomy physiology scenarios.,2,question/debrief
obj_001095,les_paramedic_000548,apply,Apply a structured EMS assessment and management plan for anatomy physiology at the PARAMEDIC level.,1,scenario/question
obj_001096,les_paramedic_000548,analyse,Identify red flags and common pitfalls in anatomy physiology scenarios.,2,question/debrief
obj_001097,les_paramedic_000549,apply,Apply a structured EMS assessment and management plan for anatomy physiology at the PARAMEDIC level.,1,scenario/question
obj_001098,les_paramedic_000549,analyse,Identify red flags and common pitfalls in anatomy physiology scenarios.,2,question/debrief
obj_001099,les_paramedic_000550,apply,Apply a structured EMS assessment and management plan for medical terminology at the PARAMEDIC level.,1,scenario/question
obj_001100,les_paramedic_000550,analyse,Identify red flags and common pitfalls in medical terminology scenarios.,2,question/debrief
obj_001101,les_paramedic_000551,apply,Apply a structured EMS assessment and management plan for medical terminology at the PARAMEDIC level.,1,scenario/question
obj_001102,les_paramedic_000551,analyse,Identify red flags and common pitfalls in medical terminology scenarios.,2,question/debrief
obj_001103,les_paramedic_000552,apply,Apply a structured EMS assessment and management plan for medical terminology at the PARAMEDIC level.,1,scenario/question
obj_001104,les_paramedic_000552,analyse,Identify red flags and common pitfalls in medical terminology scenarios.,2,question/debrief
obj_001105,les_paramedic_000553,apply,Apply a structured EMS assessment and management plan for pathophysiology at the PARAMEDIC level.,1,scenario/question
obj_001106,les_paramedic_000553,analyse,Identify red flags and common pitfalls in pathophysiology scenarios.,2,question/debrief
obj_001107,les_paramedic_000554,apply,Apply a structured EMS assessment and management plan for pathophysiology at the PARAMEDIC level.,1,scenario/question
obj_001108,les_paramedic_000554,analyse,Identify red flags and common pitfalls in pathophysiology scenarios.,2,question/debrief
obj_001109,les_paramedic_000555,apply,Apply a structured EMS assessment and management plan for pathophysiology at the PARAMEDIC level.,1,scenario/question
obj_001110,les_paramedic_000555,analyse,Identify red flags and common pitfalls in pathophysiology scenarios.,2,question/debrief
obj_001111,les_paramedic_000556,apply,Apply a structured EMS assessment and management plan for pharmacology basics at the PARAMEDIC level.,1,scenario/question
obj_001112,les_paramedic_000556,analyse,Identify red flags and common pitfalls in pharmacology basics scenarios.,2,question/debrief
obj_001113,les_paramedic_000557,apply,Apply a structured EMS assessment and management plan for pharmacology basics at the PARAMEDIC level.,1,scenario/question
obj_001114,les_paramedic_000557,analyse,Identify red flags and common pitfalls in pharmacology basics scenarios.,2,question/debrief
obj_001115,les_paramedic_000558,apply,Apply a structured EMS assessment and management plan for pharmacology basics at the PARAMEDIC level.,1,scenario/question
obj_001116,les_paramedic_000558,analyse,Identify red flags and common pitfalls in pharmacology basics scenarios.,2,question/debrief
obj_001117,les_paramedic_000559,apply,Apply a structured EMS assessment and management plan for medication math at the PARAMEDIC level.,1,scenario/question
obj_001118,les_paramedic_000559,analyse,Identify red flags and common pitfalls in medication math scenarios.,2,question/debrief
obj_001119,les_paramedic_000560,apply,Apply a structured EMS assessment and management plan for medication math at the PARAMEDIC level.,1,scenario/question
obj_001120,les_paramedic_000560,analyse,Identify red flags and common pitfalls in medication math scenarios.,2,question/debrief
obj_001121,les_paramedic_000561,apply,Apply a structured EMS assessment and management plan for medication math at the PARAMEDIC level.,1,scenario/question
obj_001122,les_paramedic_000561,analyse,Identify red flags and common pitfalls in medication math scenarios.,2,question/debrief
obj_001123,les_paramedic_000562,apply,Apply a structured EMS assessment and management plan for ecg fundamentals at the PARAMEDIC level.,1,scenario/question
obj_001124,les_paramedic_000562,analyse,Identify red flags and common pitfalls in ecg fundamentals scenarios.,2,question/debrief
obj_001125,les_paramedic_000563,apply,Apply a structured EMS assessment and management plan for ecg fundamentals at the PARAMEDIC level.,1,scenario/question
obj_001126,les_paramedic_000563,analyse,Identify red flags and common pitfalls in ecg fundamentals scenarios.,2,question/debrief
obj_001127,les_paramedic_000564,apply,Apply a structured EMS assessment and management plan for ecg fundamentals at the PARAMEDIC level.,1,scenario/question
obj_001128,les_paramedic_000564,analyse,Identify red flags and common pitfalls in ecg fundamentals scenarios.,2,question/debrief
obj_001129,les_paramedic_000565,apply,Apply a structured EMS assessment and management plan for vital signs at the PARAMEDIC level.,1,scenario/question
obj_001130,les_paramedic_000565,analyse,Identify red flags and common pitfalls in vital signs scenarios.,2,question/debrief
obj_001131,les_paramedic_000566,apply,Apply a structured EMS assessment and management plan for vital signs at the PARAMEDIC level.,1,scenario/question
obj_001132,les_paramedic_000566,analyse,Identify red flags and common pitfalls in vital signs scenarios.,2,question/debrief
obj_001133,les_paramedic_000567,apply,Apply a structured EMS assessment and management plan for vital signs at the PARAMEDIC level.,1,scenario/question
obj_001134,les_paramedic_000567,analyse,Identify red flags and common pitfalls in vital signs scenarios.,2,question/debrief
obj_001135,les_paramedic_000568,apply,Apply a structured EMS assessment and management plan for assessment frameworks at the PARAMEDIC level.,1,scenario/question
obj_001136,les_paramedic_000568,analyse,Identify red flags and common pitfalls in assessment frameworks scenarios.,2,question/debrief
obj_001137,les_paramedic_000569,apply,Apply a structured EMS assessment and management plan for assessment frameworks at the PARAMEDIC level.,1,scenario/question
obj_001138,les_paramedic_000569,analyse,Identify red flags and common pitfalls in assessment frameworks scenarios.,2,question/debrief
obj_001139,les_paramedic_000570,apply,Apply a structured EMS assessment and management plan for assessment frameworks at the PARAMEDIC level.,1,scenario/question
obj_001140,les_paramedic_000570,analyse,Identify red flags and common pitfalls in assessment frameworks scenarios.,2,question/debrief
obj_001141,les_paramedic_000571,apply,Apply a structured EMS assessment and management plan for communication at the PARAMEDIC level.,1,scenario/question
obj_001142,les_paramedic_000571,analyse,Identify red flags and common pitfalls in communication scenarios.,2,question/debrief
obj_001143,les_paramedic_000572,apply,Apply a structured EMS assessment and management plan for communication at the PARAMEDIC level.,1,scenario/question
obj_001144,les_paramedic_000572,analyse,Identify red flags and common pitfalls in communication scenarios.,2,question/debrief
obj_001145,les_paramedic_000573,apply,Apply a structured EMS assessment and management plan for communication at the PARAMEDIC level.,1,scenario/question
obj_001146,les_paramedic_000573,analyse,Identify red flags and common pitfalls in communication scenarios.,2,question/debrief
obj_001147,les_paramedic_000574,apply,Apply a structured EMS assessment and management plan for ethics at the PARAMEDIC level.,1,scenario/question
obj_001148,les_paramedic_000574,analyse,Identify red flags and common pitfalls in ethics scenarios.,2,question/debrief
obj_001149,les_paramedic_000575,apply,Apply a structured EMS assessment and management plan for ethics at the PARAMEDIC level.,1,scenario/question
obj_001150,les_paramedic_000575,analyse,Identify red flags and common pitfalls in ethics scenarios.,2,question/debrief
obj_001151,les_paramedic_000576,apply,Apply a structured EMS assessment and management plan for ethics at the PARAMEDIC level.,1,scenario/question
obj_001152,les_paramedic_000576,analyse,Identify red flags and common pitfalls in ethics scenarios.,2,question/debrief
