step_id,scenario_id,phase,cue_text,data_payload_json,expected_action,scope_allowed,dangerous_wrong_action,consequence_text,next_default_step_id
step_000058,scn_emt_000006,transport,Transport: Fall from height. Vital signs and clues evolve based on actions.,"{""hr"": 98, ""rr"": 19, ""bp"": ""protocol_case"", ""spo2"": 95, ""pain"": 2, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform transport tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_000059
step_000059,scn_emt_000006,handoff,Handoff: Fall from height. Vital signs and clues evolve based on actions.,"{""hr"": 98, ""rr"": 19, ""bp"": ""protocol_case"", ""spo2"": 95, ""pain"": 2, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform handoff tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_000060
step_000060,scn_emt_000006,debrief,Debrief: Fall from height. Vital signs and clues evolve based on actions.,"{""hr"": 98, ""rr"": 19, ""bp"": ""protocol_case"", ""spo2"": 95, ""pain"": 2, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform debrief tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,
step_000061,scn_emt_000007,dispatch,Dispatch: Altered mental status diabetic. Vital signs and clues evolve based on actions.,"{""hr"": 98, ""rr"": 19, ""bp"": ""protocol_case"", ""spo2"": 95, ""pain"": 2, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform dispatch tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_000062
step_000062,scn_emt_000007,arrival,Arrival: Altered mental status diabetic. Vital signs and clues evolve based on actions.,"{""hr"": 98, ""rr"": 19, ""bp"": ""protocol_case"", ""spo2"": 95, ""pain"": 2, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform arrival tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_000063
step_000063,scn_emt_000007,scene_size_up,Scene Size Up: Altered mental status diabetic. Vital signs and clues evolve based on actions.,"{""hr"": 98, ""rr"": 19, ""bp"": ""protocol_case"", ""spo2"": 95, ""pain"": 2, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform scene size up tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_000064
step_000064,scn_emt_000007,primary,Primary: Altered mental status diabetic. Vital signs and clues evolve based on actions.,"{""hr"": 98, ""rr"": 19, ""bp"": ""protocol_case"", ""spo2"": 95, ""pain"": 2, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform primary tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_000065
step_000065,scn_emt_000007,immediate_interventions,Immediate Interventions: Altered mental status diabetic. Vital signs and clues evolve based on actions.,"{""hr"": 98, ""rr"": 19, ""bp"": ""protocol_case"", ""spo2"": 95, ""pain"": 2, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform immediate interventions tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_000066
step_000066,scn_emt_000007,secondary,Secondary: Altered mental status diabetic. Vital signs and clues evolve based on actions.,"{""hr"": 98, ""rr"": 19, ""bp"": ""protocol_case"", ""spo2"": 95, ""pain"": 2, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform secondary tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_000067
step_000067,scn_emt_000007,reassessment,Reassessment: Altered mental status diabetic. Vital signs and clues evolve based on actions.,"{""hr"": 98, ""rr"": 19, ""bp"": ""protocol_case"", ""spo2"": 95, ""pain"": 2, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform reassessment tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_000068
step_000068,scn_emt_000007,transport,Transport: Altered mental status diabetic. Vital signs and clues evolve based on actions.,"{""hr"": 98, ""rr"": 19, ""bp"": ""protocol_case"", ""spo2"": 95, ""pain"": 2, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform transport tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_000069
step_000069,scn_emt_000007,handoff,Handoff: Altered mental status diabetic. Vital signs and clues evolve based on actions.,"{""hr"": 98, ""rr"": 19, ""bp"": ""protocol_case"", ""spo2"": 95, ""pain"": 2, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform handoff tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_000070
step_000070,scn_emt_000007,debrief,Debrief: Altered mental status diabetic. Vital signs and clues evolve based on actions.,"{""hr"": 98, ""rr"": 19, ""bp"": ""protocol_case"", ""spo2"": 95, ""pain"": 2, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform debrief tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,
step_000071,scn_emt_000008,dispatch,Dispatch: Active seizure. Vital signs and clues evolve based on actions.,"{""hr"": 98, ""rr"": 19, ""bp"": ""protocol_case"", ""spo2"": 95, ""pain"": 2, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform dispatch tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_000072
step_000072,scn_emt_000008,arrival,Arrival: Active seizure. Vital signs and clues evolve based on actions.,"{""hr"": 98, ""rr"": 19, ""bp"": ""protocol_case"", ""spo2"": 95, ""pain"": 2, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform arrival tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_000073
step_000073,scn_emt_000008,scene_size_up,Scene Size Up: Active seizure. Vital signs and clues evolve based on actions.,"{""hr"": 98, ""rr"": 19, ""bp"": ""protocol_case"", ""spo2"": 95, ""pain"": 2, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform scene size up tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_000074
step_000074,scn_emt_000008,primary,Primary: Active seizure. Vital signs and clues evolve based on actions.,"{""hr"": 98, ""rr"": 19, ""bp"": ""protocol_case"", ""spo2"": 95, ""pain"": 2, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform primary tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_000075
step_000075,scn_emt_000008,immediate_interventions,Immediate Interventions: Active seizure. Vital signs and clues evolve based on actions.,"{""hr"": 98, ""rr"": 19, ""bp"": ""protocol_case"", ""spo2"": 95, ""pain"": 2, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform immediate interventions tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_000076
step_000076,scn_emt_000008,secondary,Secondary: Active seizure. Vital signs and clues evolve based on actions.,"{""hr"": 98, ""rr"": 19, ""bp"": ""protocol_case"", ""spo2"": 95, ""pain"": 2, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform secondary tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_000077
step_000077,scn_emt_000008,reassessment,Reassessment: Active seizure. Vital signs and clues evolve based on actions.,"{""hr"": 98, ""rr"": 19, ""bp"": ""protocol_case"", ""spo2"": 95, ""pain"": 2, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform reassessment tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_000078
step_000078,scn_emt_000008,transport,Transport: Active seizure. Vital signs and clues evolve based on actions.,"{""hr"": 98, ""rr"": 19, ""bp"": ""protocol_case"", ""spo2"": 95, ""pain"": 2, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform transport tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_000079
step_000079,scn_emt_000008,handoff,Handoff: Active seizure. Vital signs and clues evolve based on actions.,"{""hr"": 98, ""rr"": 19, ""bp"": ""protocol_case"", ""spo2"": 95, ""pain"": 2, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform handoff tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_000080
step_000080,scn_emt_000008,debrief,Debrief: Active seizure. Vital signs and clues evolve based on actions.,"{""hr"": 98, ""rr"": 19, ""bp"": ""protocol_case"", ""spo2"": 95, ""pain"": 2, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform debrief tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,
