question_id,taxonomy_id,level,scenario_id_nullable,ecg_id_nullable,item_type,difficulty_1_to_5,cognitive_level,stem,answer_format,correct_answer_key,common_trap,remediation_rule_id_nullable,national_vs_local_flag,verification_status
q_paramedic_000421,,paramedic,scn_paramedic_000142,ecg_000002,single_best_answer,1,recall,"Which finding is most concerning in this patient? Topic focus: Quality Improvement. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",choose_best,A,Prioritization trap: treating an isolated detail instead of the patient.,rem_000002,core,draft
q_paramedic_000422,,paramedic,,,single_best_answer,2,application,"What is the best next action? Topic focus: Anatomy Physiology. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",choose_best,B,Prioritization trap: treating an isolated detail instead of the patient.,rem_000003,core,draft
q_paramedic_000423,,paramedic,scn_paramedic_000148,,multiple_response,3,analysis,"Select the findings that would increase acuity. Topic focus: Medical Terminology. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",structured,"A,C",Prioritization trap: treating an isolated detail instead of the patient.,rem_000004,core,draft
q_paramedic_000424,,paramedic,,,clinical_judgment,4,judgment,"The patient worsens during transport. What should you prioritize? Topic focus: Pathophysiology. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",structured,D,Prioritization trap: treating an isolated detail instead of the patient.,rem_000005,core,draft
q_paramedic_000425,,paramedic,scn_paramedic_000154,,scenario_cluster,5,analysis,"Which handoff detail is most important to include? Topic focus: Pharmacology Basics. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",structured,A,Prioritization trap: treating an isolated detail instead of the patient.,rem_000006,core,draft
q_paramedic_000426,,paramedic,,ecg_000007,single_best_answer,1,recall,"Which finding is most concerning in this patient? Topic focus: Medication Math. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",choose_best,A,Prioritization trap: treating an isolated detail instead of the patient.,rem_000007,core,draft
q_paramedic_000427,,paramedic,scn_paramedic_000160,,single_best_answer,2,application,"What is the best next action? Topic focus: Ecg Fundamentals. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",choose_best,B,Prioritization trap: treating an isolated detail instead of the patient.,rem_000008,core,draft
q_paramedic_000428,,paramedic,,,multiple_response,3,analysis,"Select the findings that would increase acuity. Topic focus: Vital Signs. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",structured,"A,C",Prioritization trap: treating an isolated detail instead of the patient.,rem_000009,core,draft
q_paramedic_000429,,paramedic,scn_paramedic_000166,,clinical_judgment,4,judgment,"The patient worsens during transport. What should you prioritize? Topic focus: Assessment Frameworks. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",structured,D,Prioritization trap: treating an isolated detail instead of the patient.,rem_000010,core,draft
q_paramedic_000430,,paramedic,,,scenario_cluster,5,analysis,"Which handoff detail is most important to include? Topic focus: Communication. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",structured,A,Prioritization trap: treating an isolated detail instead of the patient.,rem_000011,core,draft
q_paramedic_000431,,paramedic,scn_paramedic_000172,ecg_000012,single_best_answer,1,recall,"Which finding is most concerning in this patient? Topic focus: Ethics. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",choose_best,A,Prioritization trap: treating an isolated detail instead of the patient.,rem_000012,core,draft
q_paramedic_000432,,paramedic,,,single_best_answer,2,application,"What is the best next action? Topic focus: Airway Anatomy. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",choose_best,B,Prioritization trap: treating an isolated detail instead of the patient.,rem_000013,core,draft
q_paramedic_000433,,paramedic,scn_paramedic_000178,,multiple_response,3,analysis,"Select the findings that would increase acuity. Topic focus: Airway Assessment. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",structured,"A,C",Prioritization trap: treating an isolated detail instead of the patient.,rem_000014,core,draft
q_paramedic_000434,,paramedic,,,clinical_judgment,4,judgment,"The patient worsens during transport. What should you prioritize? Topic focus: Oxygen Delivery. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",structured,D,Prioritization trap: treating an isolated detail instead of the patient.,rem_000015,core,draft
q_paramedic_000435,,paramedic,scn_paramedic_000184,,scenario_cluster,5,analysis,"Which handoff detail is most important to include? Topic focus: Bvm Ventilation. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",structured,A,Prioritization trap: treating an isolated detail instead of the patient.,rem_000016,core,draft
q_paramedic_000436,,paramedic,,ecg_000005,single_best_answer,1,recall,"Which finding is most concerning in this patient? Topic focus: Suctioning. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",choose_best,A,Prioritization trap: treating an isolated detail instead of the patient.,rem_000017,core,draft
q_paramedic_000437,,paramedic,scn_emt_000003,,single_best_answer,2,application,"What is the best next action? Topic focus: Adjuncts. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",choose_best,B,Prioritization trap: treating an isolated detail instead of the patient.,rem_000018,core,draft
q_paramedic_000438,,paramedic,,,multiple_response,3,analysis,"Select the findings that would increase acuity. Topic focus: Cpap. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",structured,"A,C",Prioritization trap: treating an isolated detail instead of the patient.,rem_000019,core,draft
q_paramedic_000439,,paramedic,scn_emt_000009,,clinical_judgment,4,judgment,"The patient worsens during transport. What should you prioritize? Topic focus: Respiratory Distress. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",structured,D,Prioritization trap: treating an isolated detail instead of the patient.,rem_000020,core,draft
q_paramedic_000440,,paramedic,,,scenario_cluster,5,analysis,"Which handoff detail is most important to include? Topic focus: Asthma Copd. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",structured,A,Prioritization trap: treating an isolated detail instead of the patient.,rem_000001,core,draft
q_paramedic_000441,,paramedic,scn_emt_000015,ecg_000010,single_best_answer,1,recall,"Which finding is most concerning in this patient? Topic focus: Pulmonary Edema. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",choose_best,A,Prioritization trap: treating an isolated detail instead of the patient.,rem_000002,core,draft
q_paramedic_000442,,paramedic,,,single_best_answer,2,application,"What is the best next action? Topic focus: Anaphylaxis Airway. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",choose_best,B,Prioritization trap: treating an isolated detail instead of the patient.,rem_000003,core,draft
q_paramedic_000443,,paramedic,scn_emt_000021,,multiple_response,3,analysis,"Select the findings that would increase acuity. Topic focus: Ventilation Monitoring. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",structured,"A,C",Prioritization trap: treating an isolated detail instead of the patient.,rem_000004,core,draft
q_paramedic_000444,,paramedic,,,clinical_judgment,4,judgment,"The patient worsens during transport. What should you prioritize? Topic focus: Cardiac Anatomy. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",structured,D,Prioritization trap: treating an isolated detail instead of the patient.,rem_000005,core,draft
q_paramedic_000445,,paramedic,scn_emt_000027,,scenario_cluster,5,analysis,"Which handoff detail is most important to include? Topic focus: Chest Pain. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",structured,A,Prioritization trap: treating an isolated detail instead of the patient.,rem_000006,core,draft
q_paramedic_000446,,paramedic,,ecg_000003,single_best_answer,1,recall,"Which finding is most concerning in this patient? Topic focus: Acs. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",choose_best,A,Prioritization trap: treating an isolated detail instead of the patient.,rem_000007,core,draft
q_paramedic_000447,,paramedic,scn_emt_000033,,single_best_answer,2,application,"What is the best next action? Topic focus: Heart Failure. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",choose_best,B,Prioritization trap: treating an isolated detail instead of the patient.,rem_000008,core,draft
q_paramedic_000448,,paramedic,,,multiple_response,3,analysis,"Select the findings that would increase acuity. Topic focus: Cardiac Arrest. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",structured,"A,C",Prioritization trap: treating an isolated detail instead of the patient.,rem_000009,core,draft
q_paramedic_000449,,paramedic,scn_emt_000039,,clinical_judgment,4,judgment,"The patient worsens during transport. What should you prioritize? Topic focus: Bradycardia. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",structured,D,Prioritization trap: treating an isolated detail instead of the patient.,rem_000010,core,draft
q_paramedic_000450,,paramedic,,,scenario_cluster,5,analysis,"Which handoff detail is most important to include? Topic focus: Tachycardia. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",structured,A,Prioritization trap: treating an isolated detail instead of the patient.,rem_000011,core,draft
q_paramedic_000451,,paramedic,scn_emt_000045,ecg_000008,single_best_answer,1,recall,"Which finding is most concerning in this patient? Topic focus: Shockable Rhythms. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",choose_best,A,Prioritization trap: treating an isolated detail instead of the patient.,rem_000012,core,draft
q_paramedic_000452,,paramedic,,,single_best_answer,2,application,"What is the best next action? Topic focus: Ecg Basics. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",choose_best,B,Prioritization trap: treating an isolated detail instead of the patient.,rem_000013,core,draft
q_paramedic_000453,,paramedic,scn_emt_000051,,multiple_response,3,analysis,"Select the findings that would increase acuity. Topic focus: Twelve Lead. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",structured,"A,C",Prioritization trap: treating an isolated detail instead of the patient.,rem_000014,core,draft
q_paramedic_000454,,paramedic,,,clinical_judgment,4,judgment,"The patient worsens during transport. What should you prioritize? Topic focus: Stemi Recognition. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",structured,D,Prioritization trap: treating an isolated detail instead of the patient.,rem_000015,core,draft
q_paramedic_000455,,paramedic,scn_emt_000057,,scenario_cluster,5,analysis,"Which handoff detail is most important to include? Topic focus: Post Rosc. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",structured,A,Prioritization trap: treating an isolated detail instead of the patient.,rem_000016,core,draft
q_paramedic_000456,,paramedic,,ecg_000001,single_best_answer,1,recall,"Which finding is most concerning in this patient? Topic focus: Bleeding Control. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",choose_best,A,Prioritization trap: treating an isolated detail instead of the patient.,rem_000017,core,draft
q_paramedic_000457,,paramedic,scn_emt_000063,,single_best_answer,2,application,"What is the best next action? Topic focus: Shock Trauma. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",choose_best,B,Prioritization trap: treating an isolated detail instead of the patient.,rem_000018,core,draft
q_paramedic_000458,,paramedic,,,multiple_response,3,analysis,"Select the findings that would increase acuity. Topic focus: Head Injury. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",structured,"A,C",Prioritization trap: treating an isolated detail instead of the patient.,rem_000019,core,draft
q_paramedic_000459,,paramedic,scn_aemt_000069,,clinical_judgment,4,judgment,"The patient worsens during transport. What should you prioritize? Topic focus: Spinal Motion. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",structured,D,Prioritization trap: treating an isolated detail instead of the patient.,rem_000020,core,draft
q_paramedic_000460,,paramedic,,,scenario_cluster,5,analysis,"Which handoff detail is most important to include? Topic focus: Chest Trauma. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",structured,A,Prioritization trap: treating an isolated detail instead of the patient.,rem_000001,core,draft
q_paramedic_000461,,paramedic,scn_aemt_000075,ecg_000006,single_best_answer,1,recall,"Which finding is most concerning in this patient? Topic focus: Abdominal Trauma. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",choose_best,A,Prioritization trap: treating an isolated detail instead of the patient.,rem_000002,core,draft
q_paramedic_000462,,paramedic,,,single_best_answer,2,application,"What is the best next action? Topic focus: Pelvic Injury. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",choose_best,B,Prioritization trap: treating an isolated detail instead of the patient.,rem_000003,core,draft
q_paramedic_000463,,paramedic,scn_aemt_000081,,multiple_response,3,analysis,"Select the findings that would increase acuity. Topic focus: Extremity Injury. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",structured,"A,C",Prioritization trap: treating an isolated detail instead of the patient.,rem_000004,core,draft
q_paramedic_000464,,paramedic,,,clinical_judgment,4,judgment,"The patient worsens during transport. What should you prioritize? Topic focus: Burns. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",structured,D,Prioritization trap: treating an isolated detail instead of the patient.,rem_000005,core,draft
q_paramedic_000465,,paramedic,scn_aemt_000087,,scenario_cluster,5,analysis,"Which handoff detail is most important to include? Topic focus: Crush Injury. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",structured,A,Prioritization trap: treating an isolated detail instead of the patient.,rem_000006,core,draft
q_paramedic_000466,,paramedic,,ecg_000011,single_best_answer,1,recall,"Which finding is most concerning in this patient? Topic focus: Trauma Triage. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",choose_best,A,Prioritization trap: treating an isolated detail instead of the patient.,rem_000007,core,draft
q_paramedic_000467,,paramedic,scn_aemt_000093,,single_best_answer,2,application,"What is the best next action? Topic focus: Special Trauma. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",choose_best,B,Prioritization trap: treating an isolated detail instead of the patient.,rem_000008,core,draft
q_paramedic_000468,,paramedic,,,multiple_response,3,analysis,"Select the findings that would increase acuity. Topic focus: Altered Mental Status. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",structured,"A,C",Prioritization trap: treating an isolated detail instead of the patient.,rem_000009,core,draft
q_paramedic_000469,,paramedic,scn_aemt_000099,,clinical_judgment,4,judgment,"The patient worsens during transport. What should you prioritize? Topic focus: Stroke. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",structured,D,Prioritization trap: treating an isolated detail instead of the patient.,rem_000010,core,draft
q_paramedic_000470,,paramedic,,,scenario_cluster,5,analysis,"Which handoff detail is most important to include? Topic focus: Seizure. Level: PARAMEDIC. This is an original NREMT-style study item, not an exam item.",structured,A,Prioritization trap: treating an isolated detail instead of the patient.,rem_000011,core,draft
